# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775719398237000000,1775719458259000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1775719398237000000,1775719458259000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775719398237000000,1775719458259000000,0
workspaceModel.global.updates.count,1775719398237000000,1775719458259000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775719398237000000,1775719458259000000,0
jps.reload.project.entities.ms,1775719398237000000,1775719458259000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775719398237000000,1775719458259000000,0
jps.global.get.libraries.ms,1775719398237000000,1775719458259000000,0
jps.project.serializers.load.ms,1775719398237000000,1775719458259000000,36
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775719398237000000,1775719458259000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775719398237000000,1775719458259000000,50
jps.save.global.entities.ms,1775719398237000000,1775719458259000000,2
workspaceModel.save.cache.to.file.ms,1775719398237000000,1775719458259000000,24
jps.artifact.entities.serializer.load.entities.ms,1775719398237000000,1775719458259000000,0
jps.load.initial.state.ms,1775719398237000000,1775719458259000000,6
workspaceModel.moduleManagerBridge.load.module.ms,1775719398237000000,1775719458259000000,0
workspaceModel.load.cache.from.file.ms,1775719398237000000,1775719458259000000,120
jps.facet.change.listener.init.bridge.ms,1775719398237000000,1775719458259000000,0
jps.facet.change.listener.before.change.events.ms,1775719398237000000,1775719458259000000,0
jps.load.project.to.empty.storage.ms,1775719398237000000,1775719458259000000,86
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775719398237000000,1775719458259000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775719398237000000,1775719458259000000,1
jps.global.get.library.ms,1775719398237000000,1775719458259000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775719398237000000,1775719458259000000,4
workspaceModel.orphan.listener.update.ms,1775719398237000000,1775719458259000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1775719398237000000,1775719458259000000,24
jps.storage.jps.conf.reader.load.component.ms,1775719398237000000,1775719458259000000,10
jps.global.handle.before.change.events.ms,1775719398237000000,1775719458259000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775719398237000000,1775719458259000000,396
workspaceModel.mutableEntityStorage.collect.changes.ms,1775719398237000000,1775719458259000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775719398237000000,1775719458259000000,1
workspaceModel.moduleBridge.update.option.ms,1775719398237000000,1775719458259000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775719398237000000,1775719458259000000,15
jps.library.entities.serializer.save.entities.ms,1775719398237000000,1775719458259000000,0
workspaceModel.global.apply.state.to.project.ms,1775719398237000000,1775719458259000000,27
workspaceModel.mutableEntityStorage.put.entity.ms,1775719398237000000,1775719458259000000,18
jps.module.iml.entities.serializer.load.entities.ms,1775719398237000000,1775719458259000000,12
workspaceModel.global.updates.ms,1775719398237000000,1775719458259000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1775719398237000000,1775719458259000000,0
jps.app.storage.content.reader.load.component.ms,1775719398237000000,1775719458259000000,0
jps.save.changed.project.entities.ms,1775719398237000000,1775719458259000000,0
jps.global.initialize.library.bridges.after.loading.ms,1775719398237000000,1775719458259000000,0
jps.library.entities.serializer.load.entities.ms,1775719398237000000,1775719458259000000,0
jps.global.get.library.by.name.ms,1775719398237000000,1775719458259000000,0
jps.global.handle.changed.events.ms,1775719398237000000,1775719458259000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1775719398237000000,1775719458259000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775719398237000000,1775719458259000000,1
jps.artifact.entities.serializer.save.entities.ms,1775719398237000000,1775719458259000000,0
jps.global.initialize.library.bridges.ms,1775719398237000000,1775719458259000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775719398237000000,1775719458259000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1775719398237000000,1775719458259000000,3
FlushQueue.executionTime90PNs,1775719398237000000,1775719458259000000,292863
AWTEventQueue.dispatchTimeAvgNs,1775719398237000000,1775719458259000000,778598.9200042721
AWTEventQueue.dispatchTimeTotalNS,1775719398237000000,1775719458259000000,7290346392
AWTEventQueue.eventsDispatched,1775719398237000000,1775719458259000000,9363
FlushQueue.tasksExecuted,1775719398237000000,1775719458259000000,4607
NonBlockingReadAction.failedExecutionTimeUs,1775719398237000000,1775719458259000000,73736
NonBlockingReadAction.finalizedExecutionTimeUs,1775719398237000000,1775719458259000000,1357205
AWTEventQueue.dispatchTime90PNs,1775719398237000000,1775719458259000000,485375
NonBlockingReadAction.failedExecutionsCount,1775719398237000000,1775719458259000000,5
AWTEventQueue.dispatchTimeMaxNs,1775719398237000000,1775719458259000000,421527551
FlushQueue.queueSize90P,1775719398237000000,1775719458259000000,22
NonBlockingReadAction.finalizedExecutionsCount,1775719398237000000,1775719458259000000,155
FlushQueue.queueSizeAvg,1775719398237000000,1775719458259000000,6.538745387453875
FlushQueue.waitingTimeAvgNs,1775719398237000000,1775719458259000000,3.035105784111135E7
FlushQueue.executionTimeMaxNs,1775719398237000000,1775719458259000000,417333247
FlushQueue.executionTimeAvgNs,1775719398237000000,1775719458259000000,686692.8252658998
FlushQueue.waitingTimeMaxNs,1775719398237000000,1775719458259000000,708837375
FlushQueue.waitingTime90PNs,1775719398237000000,1775719458259000000,99614719
FlushQueue.queueSizeMax,1775719398237000000,1775719458259000000,81
workspaceModel.loading.from.cache.ms,1775719458259000000,1775719483150000000,122
workspaceModel.replace.project.model.ms,1775719458259000000,1775719483150000000,0
workspaceModel.pre.handlers.ms,1775719458259000000,1775719483150000000,0
workspaceModel.updates.count,1775719458259000000,1775719483150000000,3
workspaceModel.update.unloaded.entities.ms,1775719458259000000,1775719483150000000,0
workspaceModel.updates.ms,1775719458259000000,1775719483150000000,53
workspaceModel.updates.precise.ms,1775719458259000000,1775719483150000000,22
workspaceModel.to.snapshot.ms,1775719458259000000,1775719483150000000,4
workspaceModel.check.recursive.update.ms,1775719458259000000,1775719483150000000,0
workspaceModel.collect.changes.ms,1775719458259000000,1775719483150000000,0
workspaceModel.initializing.ms,1775719458259000000,1775719483150000000,1
workspaceModel.loading.total.ms,1775719458259000000,1775719483150000000,130
workspaceModel.init.bridges.ms,1775719458259000000,1775719483150000000,1
DirectByteBufferAllocator.misses,1775719458259000000,1775719483150000000,0
FilePageCache.totalPageLoadsUs,1775719458259000000,1775719483150000000,0
DirectByteBufferAllocator.hits,1775719458259000000,1775719483150000000,0
DirectByteBufferAllocator.disposed,1775719458259000000,1775719483150000000,234
FilePageCache.totalPageDisposalsUs,1775719458259000000,1775719483150000000,0
StorageLockContext.competingThreads.90P,1775719458259000000,1775719483150000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775719458259000000,1775719483150000000,52494336
FilePageCache.maxCacheSizeInBytes,1775719458259000000,1775719483150000000,302055424
FilePageCache.pageFastCacheHits,1775719458259000000,1775719483150000000,79
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775719458259000000,1775719483150000000,56688640
FilePageCache.pageLoads,1775719458259000000,1775719483150000000,0
FilePageCache.uncachedFileAccess,1775719458259000000,1775719483150000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1775719458259000000,1775719483150000000,0
FilePageCache.pageHits,1775719458259000000,1775719483150000000,0
FilePageCache.maxRegisteredFiles,1775719458259000000,1775719483150000000,651
DirectByteBufferAllocator.reclaimed,1775719458259000000,1775719483150000000,49
FilePageCache.disposedBuffers,1775719458259000000,1775719483150000000,283
StorageLockContext.competingThreads.avg,1775719458259000000,1775719483150000000,0.0
FilePageCache.capacityInBytes,1775719458259000000,1775719483150000000,524288000
StorageLockContext.competingThreads.max,1775719458259000000,1775719483150000000,0
Indexes.entries.lookupDurationAvgMs,1775719458259000000,1775719483150000000,0.0
Indexes.stubs.lookupDurationAvgMs,1775719458259000000,1775719483150000000,0.0
Indexes.stubs.lookupDurationMaxMs,1775719458259000000,1775719483150000000,0.0
Indexes.entries.lookupDuration90PMs,1775719458259000000,1775719483150000000,0.0
Indexes.entries.lookupDurationMaxMs,1775719458259000000,1775719483150000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1775719458259000000,1775719483150000000,0.0
Indexes.stubs.lookups,1775719458259000000,1775719483150000000,0.0
Indexes.allKeys.lookupDuration90PMs,1775719458259000000,1775719483150000000,0.0
Indexes.allKeys.lookups,1775719458259000000,1775719483150000000,0.0
Indexes.stubs.lookupDuration90PMs,1775719458259000000,1775719483150000000,0.0
Indexes.entries.lookups,1775719458259000000,1775719483150000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775719458259000000,1775719483150000000,0.0
FileNameCache.totalMisses,1775719458259000000,1775719483150000000,1
FileNameCache.queries,1775719458259000000,1775719483150000000,11
FileNameCache.fastMisses,1775719458259000000,1775719483150000000,1
JVM.maxHeapBytes,1775719458259000000,1775719483150000000,2147483648
OS.loadAverage,1775719458259000000,1775719483150000000,3.75927734375
JVM.usedHeapBytes,1775719458259000000,1775719483150000000,314131968
JVM.usedNativeBytes,1775719458259000000,1775719483150000000,368373352
JVM.maxNativeBytes,1775719458259000000,1775719483150000000,-1
JVM.GC.collectionTimesMs,1775719458259000000,1775719483150000000,0
JVM.GC.collections,1775719458259000000,1775719483150000000,0
JVM.totalCpuTimeMs,1775719458259000000,1775719483150000000,1450
JVM.threadCount,1775719458259000000,1775719483150000000,111
workspaceModel.mutableEntityStorage.remove.entity.ms,1775719458259000000,1775719483150000000,0
workspaceModel.sync.entities.ms,1775719458259000000,1775719483150000000,0
jps.apply.loaded.storage.ms,1775719458259000000,1775719483150000000,23
jps.app.storage.content.writer.save.component.ms,1775719458259000000,1775719483150000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1775719458259000000,1775719483150000000,8
workspaceModel.delayed.project.synchronizer.sync.ms,1775719458259000000,1775719483150000000,118
jps.facet.change.listener.process.change.events.ms,1775719458259000000,1775719483150000000,0
jps.module.iml.entities.serializer.save.entities.ms,1775719458259000000,1775719483150000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1775719458259000000,1775719483150000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775719458259000000,1775719483150000000,0
jps.project.serializers.save.ms,1775719458259000000,1775719483150000000,0
workspaceModel.moduleBridge.before.changed.ms,1775719458259000000,1775719483150000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775719458259000000,1775719483150000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1775719458259000000,1775719483150000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775719458259000000,1775719483150000000,0
workspaceModel.global.updates.count,1775719458259000000,1775719483150000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775719458259000000,1775719483150000000,0
jps.reload.project.entities.ms,1775719458259000000,1775719483150000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775719458259000000,1775719483150000000,0
jps.global.get.libraries.ms,1775719458259000000,1775719483150000000,0
jps.project.serializers.load.ms,1775719458259000000,1775719483150000000,36
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775719458259000000,1775719483150000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775719458259000000,1775719483150000000,50
jps.save.global.entities.ms,1775719458259000000,1775719483150000000,2
workspaceModel.save.cache.to.file.ms,1775719458259000000,1775719483150000000,24
jps.artifact.entities.serializer.load.entities.ms,1775719458259000000,1775719483150000000,0
jps.load.initial.state.ms,1775719458259000000,1775719483150000000,6
workspaceModel.moduleManagerBridge.load.module.ms,1775719458259000000,1775719483150000000,0
workspaceModel.load.cache.from.file.ms,1775719458259000000,1775719483150000000,120
jps.facet.change.listener.init.bridge.ms,1775719458259000000,1775719483150000000,0
jps.facet.change.listener.before.change.events.ms,1775719458259000000,1775719483150000000,0
jps.load.project.to.empty.storage.ms,1775719458259000000,1775719483150000000,86
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775719458259000000,1775719483150000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775719458259000000,1775719483150000000,1
jps.global.get.library.ms,1775719458259000000,1775719483150000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775719458259000000,1775719483150000000,4
workspaceModel.orphan.listener.update.ms,1775719458259000000,1775719483150000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1775719458259000000,1775719483150000000,24
jps.storage.jps.conf.reader.load.component.ms,1775719458259000000,1775719483150000000,10
jps.global.handle.before.change.events.ms,1775719458259000000,1775719483150000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775719458259000000,1775719483150000000,396
workspaceModel.mutableEntityStorage.collect.changes.ms,1775719458259000000,1775719483150000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775719458259000000,1775719483150000000,1
workspaceModel.moduleBridge.update.option.ms,1775719458259000000,1775719483150000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775719458259000000,1775719483150000000,15
jps.library.entities.serializer.save.entities.ms,1775719458259000000,1775719483150000000,0
workspaceModel.global.apply.state.to.project.ms,1775719458259000000,1775719483150000000,27
workspaceModel.mutableEntityStorage.put.entity.ms,1775719458259000000,1775719483150000000,18
jps.module.iml.entities.serializer.load.entities.ms,1775719458259000000,1775719483150000000,12
workspaceModel.global.updates.ms,1775719458259000000,1775719483150000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1775719458259000000,1775719483150000000,0
jps.app.storage.content.reader.load.component.ms,1775719458259000000,1775719483150000000,0
jps.save.changed.project.entities.ms,1775719458259000000,1775719483150000000,0
jps.global.initialize.library.bridges.after.loading.ms,1775719458259000000,1775719483150000000,0
jps.library.entities.serializer.load.entities.ms,1775719458259000000,1775719483150000000,0
jps.global.get.library.by.name.ms,1775719458259000000,1775719483150000000,0
jps.global.handle.changed.events.ms,1775719458259000000,1775719483150000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1775719458259000000,1775719483150000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775719458259000000,1775719483150000000,1
jps.artifact.entities.serializer.save.entities.ms,1775719458259000000,1775719483150000000,0
jps.global.initialize.library.bridges.ms,1775719458259000000,1775719483150000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775719458259000000,1775719483150000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1775719458259000000,1775719483150000000,3
FlushQueue.executionTime90PNs,1775719458259000000,1775719483150000000,33023
AWTEventQueue.dispatchTimeAvgNs,1775719458259000000,1775719483150000000,61761.84578601315
AWTEventQueue.dispatchTimeTotalNS,1775719458259000000,1775719483150000000,103321133
AWTEventQueue.eventsDispatched,1775719458259000000,1775719483150000000,1673
FlushQueue.tasksExecuted,1775719458259000000,1775719483150000000,293
NonBlockingReadAction.failedExecutionTimeUs,1775719458259000000,1775719483150000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1775719458259000000,1775719483150000000,0
AWTEventQueue.dispatchTime90PNs,1775719458259000000,1775719483150000000,152575
NonBlockingReadAction.failedExecutionsCount,1775719458259000000,1775719483150000000,0
AWTEventQueue.dispatchTimeMaxNs,1775719458259000000,1775719483150000000,1974271
FlushQueue.queueSize90P,1775719458259000000,1775719483150000000,0
NonBlockingReadAction.finalizedExecutionsCount,1775719458259000000,1775719483150000000,0
FlushQueue.queueSizeAvg,1775719458259000000,1775719483150000000,0.010238907849829351
FlushQueue.waitingTimeAvgNs,1775719458259000000,1775719483150000000,86219.24914675768
FlushQueue.executionTimeMaxNs,1775719458259000000,1775719483150000000,132095
FlushQueue.executionTimeAvgNs,1775719458259000000,1775719483150000000,19017.392491467577
FlushQueue.waitingTimeMaxNs,1775719458259000000,1775719483150000000,342015
FlushQueue.waitingTime90PNs,1775719458259000000,1775719483150000000,172031
FlushQueue.queueSizeMax,1775719458259000000,1775719483150000000,1
