# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.pageLoads,1775718525035000000,1775718585043000000,276
StorageLockContext.competingThreads.max,1775718525035000000,1775718585043000000,7
FilePageCache.maxRegisteredFiles,1775718525035000000,1775718585043000000,651
FilePageCache.pageLoadsAboveSizeThreshold,1775718525035000000,1775718585043000000,0
DirectByteBufferAllocator.misses,1775718525035000000,1775718585043000000,273
FilePageCache.uncachedFileAccess,1775718525035000000,1775718585043000000,164
StorageLockContext.competingThreads.avg,1775718525035000000,1775718585043000000,0.059322033898305086
StreamlinedBlobStorage.recordsAllocated,1775718525035000000,1775718585043000000,18193
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775718525035000000,1775718585043000000,291536896
FilePageCache.totalPageLoadsUs,1775718525035000000,1775718585043000000,364200
FilePageCache.maxCacheSizeInBytes,1775718525035000000,1775718585043000000,291536896
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775718525035000000,1775718585043000000,355504
DirectByteBufferAllocator.reclaimed,1775718525035000000,1775718585043000000,3
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775718525035000000,1775718585043000000,1305672
workspaceModel.moduleBridge.facet.initialization.ms,1775718525035000000,1775718585043000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775718525035000000,1775718585043000000,0
jps.app.storage.content.reader.load.component.ms,1775718525035000000,1775718585043000000,0
jps.project.serializers.save.ms,1775718525035000000,1775718585043000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775718525035000000,1775718585043000000,0
jps.artifact.entities.serializer.save.entities.ms,1775718525035000000,1775718585043000000,0
jps.library.entities.serializer.save.entities.ms,1775718525035000000,1775718585043000000,0
workspaceModel.sync.entities.ms,1775718525035000000,1775718585043000000,0
jps.apply.loaded.storage.ms,1775718525035000000,1775718585043000000,22
workspaceModel.global.updates.count,1775718525035000000,1775718585043000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775718525035000000,1775718585043000000,0
jps.module.iml.entities.serializer.load.entities.ms,1775718525035000000,1775718585043000000,10
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775718525035000000,1775718585043000000,0
jps.save.changed.project.entities.ms,1775718525035000000,1775718585043000000,0
jps.global.handle.before.change.events.ms,1775718525035000000,1775718585043000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775718525035000000,1775718585043000000,3
jps.artifact.entities.serializer.load.entities.ms,1775718525035000000,1775718585043000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1775718525035000000,1775718585043000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1775718525035000000,1775718585043000000,7
workspaceModel.mutableEntityStorage.remove.entity.ms,1775718525035000000,1775718585043000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1775718525035000000,1775718585043000000,0
jps.global.handle.changed.events.ms,1775718525035000000,1775718585043000000,0
jps.module.iml.entities.serializer.save.entities.ms,1775718525035000000,1775718585043000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775718525035000000,1775718585043000000,11
workspaceModel.save.cache.to.file.ms,1775718525035000000,1775718585043000000,43
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775718525035000000,1775718585043000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775718525035000000,1775718585043000000,44
workspaceModel.mutableEntityStorage.put.entity.ms,1775718525035000000,1775718585043000000,2
workspaceModel.global.updates.ms,1775718525035000000,1775718585043000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1775718525035000000,1775718585043000000,77
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775718525035000000,1775718585043000000,1
jps.global.initialize.library.bridges.ms,1775718525035000000,1775718585043000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1775718525035000000,1775718585043000000,8
jps.load.project.to.empty.storage.ms,1775718525035000000,1775718585043000000,55
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775718525035000000,1775718585043000000,5
workspaceModel.mutableEntityStorage.modify.entity.ms,1775718525035000000,1775718585043000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1775718525035000000,1775718585043000000,0
jps.global.get.library.by.name.ms,1775718525035000000,1775718585043000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775718525035000000,1775718585043000000,0
jps.save.global.entities.ms,1775718525035000000,1775718585043000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775718525035000000,1775718585043000000,0
jps.global.initialize.library.bridges.after.loading.ms,1775718525035000000,1775718585043000000,0
jps.reload.project.entities.ms,1775718525035000000,1775718585043000000,0
jps.global.get.library.ms,1775718525035000000,1775718585043000000,0
workspaceModel.orphan.listener.update.ms,1775718525035000000,1775718585043000000,1
workspaceModel.moduleBridge.before.changed.ms,1775718525035000000,1775718585043000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775718525035000000,1775718585043000000,2
jps.global.get.libraries.ms,1775718525035000000,1775718585043000000,0
jps.facet.change.listener.process.change.events.ms,1775718525035000000,1775718585043000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1775718525035000000,1775718585043000000,0
workspaceModel.global.apply.state.to.project.ms,1775718525035000000,1775718585043000000,32
workspaceModel.moduleManagerBridge.newModule.ms,1775718525035000000,1775718585043000000,0
jps.facet.change.listener.before.change.events.ms,1775718525035000000,1775718585043000000,1
jps.load.initial.state.ms,1775718525035000000,1775718585043000000,8
jps.library.entities.serializer.load.entities.ms,1775718525035000000,1775718585043000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775718525035000000,1775718585043000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775718525035000000,1775718585043000000,515
jps.storage.jps.conf.reader.load.component.ms,1775718525035000000,1775718585043000000,5
jps.project.serializers.load.ms,1775718525035000000,1775718585043000000,23
workspaceModel.load.cache.from.file.ms,1775718525035000000,1775718585043000000,123
jps.facet.change.listener.init.bridge.ms,1775718525035000000,1775718585043000000,0
workspaceModel.moduleBridge.update.option.ms,1775718525035000000,1775718585043000000,0
workspaceModel.updates.count,1775718585043000000,1775718645042000000,3
workspaceModel.updates.precise.ms,1775718585043000000,1775718645042000000,18
workspaceModel.loading.from.cache.ms,1775718585043000000,1775718645042000000,124
workspaceModel.replace.project.model.ms,1775718585043000000,1775718645042000000,0
workspaceModel.check.recursive.update.ms,1775718585043000000,1775718645042000000,0
workspaceModel.collect.changes.ms,1775718585043000000,1775718645042000000,0
workspaceModel.update.unloaded.entities.ms,1775718585043000000,1775718645042000000,0
workspaceModel.loading.total.ms,1775718585043000000,1775718645042000000,132
workspaceModel.initializing.ms,1775718585043000000,1775718645042000000,0
workspaceModel.to.snapshot.ms,1775718585043000000,1775718645042000000,1
workspaceModel.pre.handlers.ms,1775718585043000000,1775718645042000000,0
workspaceModel.updates.ms,1775718585043000000,1775718645042000000,46
workspaceModel.init.bridges.ms,1775718585043000000,1775718645042000000,0
IndexesFlusher.totalFlushingTimeUs,1775718585043000000,1775718645042000000,526348
Indexes.entries.lookupDurationAvgMs,1775718585043000000,1775718645042000000,0.125
Indexes.stubs.lookupDurationMaxMs,1775718585043000000,1775718645042000000,1.0
VFSFlusher.totalFlushesRetried,1775718585043000000,1775718645042000000,0
Indexes.entries.lookupDurationMaxMs,1775718585043000000,1775718645042000000,2.0
IndexesFlusher.totalContentionQuotaSpent,1775718585043000000,1775718645042000000,0
VFSFlusher.totalFlushingTimeUs,1775718585043000000,1775718645042000000,19313
Indexes.allKeys.lookupDurationMaxMs,1775718585043000000,1775718645042000000,0.0
Indexes.stubs.lookupDurationAvgMs,1775718585043000000,1775718645042000000,0.05
Indexes.stubs.lookupDuration90PMs,1775718585043000000,1775718645042000000,0.0
VFSFlusher.totalContentionQuotaSpent,1775718585043000000,1775718645042000000,0
Indexes.entries.lookups,1775718585043000000,1775718645042000000,40.0
Indexes.allKeys.lookups,1775718585043000000,1775718645042000000,0.0
IndexesFlusher.totalFlushesRetried,1775718585043000000,1775718645042000000,0
VFSFlusher.totalFlushes,1775718585043000000,1775718645042000000,4
Indexes.stubs.lookups,1775718585043000000,1775718645042000000,20.0
IndexesFlusher.totalFlushes,1775718585043000000,1775718645042000000,58
Indexes.entries.lookupDuration90PMs,1775718585043000000,1775718645042000000,0.0
Indexes.allKeys.lookupDuration90PMs,1775718585043000000,1775718645042000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775718585043000000,1775718645042000000,0.0
FileNameCache.totalMisses,1775718585043000000,1775718645042000000,0
FileNameCache.queries,1775718585043000000,1775718645042000000,17417
FileNameCache.fastMisses,1775718585043000000,1775718645042000000,74
NonBlockingReadAction.finalizedExecutionTimeUs,1775718585043000000,1775718645042000000,95325
AWTEventQueue.eventsDispatched,1775718585043000000,1775718645042000000,15681
FlushQueue.tasksExecuted,1775718585043000000,1775718645042000000,2441
AWTEventQueue.dispatchTimeTotalNS,1775718585043000000,1775718645042000000,3169970979
FlushQueue.queueSizeMax,1775718585043000000,1775718645042000000,90
AWTEventQueue.dispatchTimeAvgNs,1775718585043000000,1775718645042000000,202152.52522160576
FlushQueue.queueSizeAvg,1775718585043000000,1775718645042000000,3.6218762802130273
FlushQueue.executionTimeMaxNs,1775718585043000000,1775718645042000000,76021759
AWTEventQueue.dispatchTimeMaxNs,1775718585043000000,1775718645042000000,189792255
FlushQueue.queueSize90P,1775718585043000000,1775718645042000000,7
FlushQueue.waitingTimeAvgNs,1775718585043000000,1775718645042000000,2786366.5981155266
FlushQueue.executionTime90PNs,1775718585043000000,1775718645042000000,157695
NonBlockingReadAction.finalizedExecutionsCount,1775718585043000000,1775718645042000000,803
FlushQueue.executionTimeAvgNs,1775718585043000000,1775718645042000000,206898.46702171242
FlushQueue.waitingTime90PNs,1775718585043000000,1775718645042000000,7307263
FlushQueue.waitingTimeMaxNs,1775718585043000000,1775718645042000000,199229439
NonBlockingReadAction.failedExecutionTimeUs,1775718585043000000,1775718645042000000,1095
AWTEventQueue.dispatchTime90PNs,1775718585043000000,1775718645042000000,301055
NonBlockingReadAction.failedExecutionsCount,1775718585043000000,1775718645042000000,5
JVM.GC.collections,1775718585043000000,1775718645042000000,1
JVM.usedNativeBytes,1775718585043000000,1775718645042000000,398485152
JVM.usedHeapBytes,1775718585043000000,1775718645042000000,320441520
OS.loadAverage,1775718585043000000,1775718645042000000,3.16015625
JVM.maxHeapBytes,1775718585043000000,1775718645042000000,2147483648
JVM.maxNativeBytes,1775718585043000000,1775718645042000000,-1
JVM.totalCpuTimeMs,1775718585043000000,1775718645042000000,14968
JVM.GC.collectionTimesMs,1775718585043000000,1775718645042000000,10
JVM.threadCount,1775718585043000000,1775718645042000000,67
StreamlinedBlobStorage.recordsRelocated,1775718585043000000,1775718645042000000,0
DirectByteBufferAllocator.hits,1775718585043000000,1775718645042000000,0
StreamlinedBlobStorage.recordsDeleted,1775718585043000000,1775718645042000000,0
FilePageCache.pageFastCacheHits,1775718585043000000,1775718645042000000,3217
FilePageCache.totalPageDisposalsUs,1775718585043000000,1775718645042000000,7
FilePageCache.pageHits,1775718585043000000,1775718645042000000,244
FilePageCache.capacityInBytes,1775718585043000000,1775718645042000000,524288000
StorageLockContext.competingThreads.90P,1775718585043000000,1775718645042000000,0
DirectByteBufferAllocator.disposed,1775718585043000000,1775718645042000000,0
FilePageCache.disposedBuffers,1775718585043000000,1775718645042000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775718585043000000,1775718645042000000,0
FilePageCache.pageLoads,1775718585043000000,1775718645042000000,11
StorageLockContext.competingThreads.max,1775718585043000000,1775718645042000000,0
FilePageCache.maxRegisteredFiles,1775718585043000000,1775718645042000000,651
FilePageCache.pageLoadsAboveSizeThreshold,1775718585043000000,1775718645042000000,0
DirectByteBufferAllocator.misses,1775718585043000000,1775718645042000000,11
FilePageCache.uncachedFileAccess,1775718585043000000,1775718645042000000,2
StorageLockContext.competingThreads.avg,1775718585043000000,1775718645042000000,0.0
StreamlinedBlobStorage.recordsAllocated,1775718585043000000,1775718645042000000,1
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775718585043000000,1775718645042000000,302030848
FilePageCache.totalPageLoadsUs,1775718585043000000,1775718645042000000,6940
FilePageCache.maxCacheSizeInBytes,1775718585043000000,1775718645042000000,302030848
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775718585043000000,1775718645042000000,22
DirectByteBufferAllocator.reclaimed,1775718585043000000,1775718645042000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775718585043000000,1775718645042000000,70
workspaceModel.moduleBridge.facet.initialization.ms,1775718585043000000,1775718645042000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775718585043000000,1775718645042000000,0
jps.app.storage.content.reader.load.component.ms,1775718585043000000,1775718645042000000,0
jps.project.serializers.save.ms,1775718585043000000,1775718645042000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775718585043000000,1775718645042000000,0
jps.artifact.entities.serializer.save.entities.ms,1775718585043000000,1775718645042000000,0
jps.library.entities.serializer.save.entities.ms,1775718585043000000,1775718645042000000,0
workspaceModel.sync.entities.ms,1775718585043000000,1775718645042000000,0
jps.apply.loaded.storage.ms,1775718585043000000,1775718645042000000,22
workspaceModel.global.updates.count,1775718585043000000,1775718645042000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775718585043000000,1775718645042000000,0
jps.module.iml.entities.serializer.load.entities.ms,1775718585043000000,1775718645042000000,10
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775718585043000000,1775718645042000000,0
jps.save.changed.project.entities.ms,1775718585043000000,1775718645042000000,1
jps.global.handle.before.change.events.ms,1775718585043000000,1775718645042000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775718585043000000,1775718645042000000,3
jps.artifact.entities.serializer.load.entities.ms,1775718585043000000,1775718645042000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1775718585043000000,1775718645042000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1775718585043000000,1775718645042000000,7
workspaceModel.mutableEntityStorage.remove.entity.ms,1775718585043000000,1775718645042000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1775718585043000000,1775718645042000000,0
jps.global.handle.changed.events.ms,1775718585043000000,1775718645042000000,0
jps.module.iml.entities.serializer.save.entities.ms,1775718585043000000,1775718645042000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775718585043000000,1775718645042000000,11
workspaceModel.save.cache.to.file.ms,1775718585043000000,1775718645042000000,43
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775718585043000000,1775718645042000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775718585043000000,1775718645042000000,44
workspaceModel.mutableEntityStorage.put.entity.ms,1775718585043000000,1775718645042000000,2
workspaceModel.global.updates.ms,1775718585043000000,1775718645042000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1775718585043000000,1775718645042000000,77
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775718585043000000,1775718645042000000,1
jps.global.initialize.library.bridges.ms,1775718585043000000,1775718645042000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1775718585043000000,1775718645042000000,8
jps.load.project.to.empty.storage.ms,1775718585043000000,1775718645042000000,55
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775718585043000000,1775718645042000000,5
workspaceModel.mutableEntityStorage.modify.entity.ms,1775718585043000000,1775718645042000000,3
jps.app.storage.content.writer.save.component.ms,1775718585043000000,1775718645042000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1775718585043000000,1775718645042000000,0
jps.global.get.library.by.name.ms,1775718585043000000,1775718645042000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775718585043000000,1775718645042000000,0
jps.save.global.entities.ms,1775718585043000000,1775718645042000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1775718585043000000,1775718645042000000,0
jps.global.initialize.library.bridges.after.loading.ms,1775718585043000000,1775718645042000000,0
jps.reload.project.entities.ms,1775718585043000000,1775718645042000000,0
jps.global.get.library.ms,1775718585043000000,1775718645042000000,0
workspaceModel.orphan.listener.update.ms,1775718585043000000,1775718645042000000,1
workspaceModel.moduleBridge.before.changed.ms,1775718585043000000,1775718645042000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775718585043000000,1775718645042000000,2
jps.global.get.libraries.ms,1775718585043000000,1775718645042000000,0
jps.facet.change.listener.process.change.events.ms,1775718585043000000,1775718645042000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1775718585043000000,1775718645042000000,0
workspaceModel.global.apply.state.to.project.ms,1775718585043000000,1775718645042000000,32
workspaceModel.moduleManagerBridge.newModule.ms,1775718585043000000,1775718645042000000,0
jps.facet.change.listener.before.change.events.ms,1775718585043000000,1775718645042000000,1
jps.load.initial.state.ms,1775718585043000000,1775718645042000000,8
jps.library.entities.serializer.load.entities.ms,1775718585043000000,1775718645042000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775718585043000000,1775718645042000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775718585043000000,1775718645042000000,515
jps.storage.jps.conf.reader.load.component.ms,1775718585043000000,1775718645042000000,5
jps.project.serializers.load.ms,1775718585043000000,1775718645042000000,23
workspaceModel.load.cache.from.file.ms,1775718585043000000,1775718645042000000,123
jps.facet.change.listener.init.bridge.ms,1775718585043000000,1775718645042000000,0
workspaceModel.moduleBridge.update.option.ms,1775718585043000000,1775718645042000000,0
workspaceModel.updates.count,1775718645042000000,1775718705043000000,3
workspaceModel.updates.precise.ms,1775718645042000000,1775718705043000000,18
workspaceModel.loading.from.cache.ms,1775718645042000000,1775718705043000000,124
workspaceModel.replace.project.model.ms,1775718645042000000,1775718705043000000,0
workspaceModel.check.recursive.update.ms,1775718645042000000,1775718705043000000,0
workspaceModel.collect.changes.ms,1775718645042000000,1775718705043000000,0
workspaceModel.update.unloaded.entities.ms,1775718645042000000,1775718705043000000,0
workspaceModel.loading.total.ms,1775718645042000000,1775718705043000000,132
workspaceModel.initializing.ms,1775718645042000000,1775718705043000000,0
workspaceModel.to.snapshot.ms,1775718645042000000,1775718705043000000,1
workspaceModel.pre.handlers.ms,1775718645042000000,1775718705043000000,0
workspaceModel.updates.ms,1775718645042000000,1775718705043000000,46
workspaceModel.init.bridges.ms,1775718645042000000,1775718705043000000,0
IndexesFlusher.totalFlushingTimeUs,1775718645042000000,1775718705043000000,450861
Indexes.entries.lookupDurationAvgMs,1775718645042000000,1775718705043000000,0.0
Indexes.stubs.lookupDurationMaxMs,1775718645042000000,1775718705043000000,0.0
VFSFlusher.totalFlushesRetried,1775718645042000000,1775718705043000000,0
Indexes.entries.lookupDurationMaxMs,1775718645042000000,1775718705043000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1775718645042000000,1775718705043000000,0
VFSFlusher.totalFlushingTimeUs,1775718645042000000,1775718705043000000,0
Indexes.allKeys.lookupDurationMaxMs,1775718645042000000,1775718705043000000,0.0
Indexes.stubs.lookupDurationAvgMs,1775718645042000000,1775718705043000000,0.0
Indexes.stubs.lookupDuration90PMs,1775718645042000000,1775718705043000000,0.0
VFSFlusher.totalContentionQuotaSpent,1775718645042000000,1775718705043000000,0
Indexes.entries.lookups,1775718645042000000,1775718705043000000,0.0
Indexes.allKeys.lookups,1775718645042000000,1775718705043000000,0.0
IndexesFlusher.totalFlushesRetried,1775718645042000000,1775718705043000000,0
VFSFlusher.totalFlushes,1775718645042000000,1775718705043000000,0
Indexes.stubs.lookups,1775718645042000000,1775718705043000000,0.0
IndexesFlusher.totalFlushes,1775718645042000000,1775718705043000000,59
Indexes.entries.lookupDuration90PMs,1775718645042000000,1775718705043000000,0.0
Indexes.allKeys.lookupDuration90PMs,1775718645042000000,1775718705043000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775718645042000000,1775718705043000000,0.0
FileNameCache.totalMisses,1775718645042000000,1775718705043000000,0
FileNameCache.queries,1775718645042000000,1775718705043000000,1496
FileNameCache.fastMisses,1775718645042000000,1775718705043000000,2
NonBlockingReadAction.finalizedExecutionTimeUs,1775718645042000000,1775718705043000000,6432
AWTEventQueue.eventsDispatched,1775718645042000000,1775718705043000000,8393
FlushQueue.tasksExecuted,1775718645042000000,1775718705043000000,866
AWTEventQueue.dispatchTimeTotalNS,1775718645042000000,1775718705043000000,977435578
FlushQueue.queueSizeMax,1775718645042000000,1775718705043000000,29
AWTEventQueue.dispatchTimeAvgNs,1775718645042000000,1775718705043000000,116477.29012272132
FlushQueue.queueSizeAvg,1775718645042000000,1775718705043000000,1.056581986143187
FlushQueue.executionTimeMaxNs,1775718645042000000,1775718705043000000,1982463
AWTEventQueue.dispatchTimeMaxNs,1775718645042000000,1775718705043000000,33161215
FlushQueue.queueSize90P,1775718645042000000,1775718705043000000,1
FlushQueue.waitingTimeAvgNs,1775718645042000000,1775718705043000000,602443.1096997691
FlushQueue.executionTime90PNs,1775718645042000000,1775718705043000000,78335
NonBlockingReadAction.finalizedExecutionsCount,1775718645042000000,1775718705043000000,591
FlushQueue.executionTimeAvgNs,1775718645042000000,1775718705043000000,45905.4272517321
FlushQueue.waitingTime90PNs,1775718645042000000,1775718705043000000,417791
FlushQueue.waitingTimeMaxNs,1775718645042000000,1775718705043000000,25427967
NonBlockingReadAction.failedExecutionTimeUs,1775718645042000000,1775718705043000000,322
AWTEventQueue.dispatchTime90PNs,1775718645042000000,1775718705043000000,195583
NonBlockingReadAction.failedExecutionsCount,1775718645042000000,1775718705043000000,2
JVM.GC.collections,1775718645042000000,1775718705043000000,0
JVM.usedNativeBytes,1775718645042000000,1775718705043000000,398855064
JVM.usedHeapBytes,1775718645042000000,1775718705043000000,454659248
OS.loadAverage,1775718645042000000,1775718705043000000,3.51611328125
JVM.maxHeapBytes,1775718645042000000,1775718705043000000,2147483648
