# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.maxRegisteredFiles,1775719544247000000,1775719604245000000,651
StorageLockContext.competingThreads.avg,1775719544247000000,1775719604245000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775719544247000000,1775719604245000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775719544247000000,1775719604245000000,0
FilePageCache.pageFastCacheHits,1775719544247000000,1775719604245000000,0
FilePageCache.maxCacheSizeInBytes,1775719544247000000,1775719604245000000,307273728
StreamlinedBlobStorage.recordsDeleted,1775719544247000000,1775719604245000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775719544247000000,1775719604245000000,0
StorageLockContext.competingThreads.90P,1775719544247000000,1775719604245000000,0
StreamlinedBlobStorage.recordsRelocated,1775719544247000000,1775719604245000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775719544247000000,1775719604245000000,307273728
DirectByteBufferAllocator.reclaimed,1775719544247000000,1775719604245000000,0
StorageLockContext.competingThreads.max,1775719544247000000,1775719604245000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1775719544247000000,1775719604245000000,0
FilePageCache.totalPageLoadsUs,1775719544247000000,1775719604245000000,0
DirectByteBufferAllocator.disposed,1775719544247000000,1775719604245000000,0
FilePageCache.capacityInBytes,1775719544247000000,1775719604245000000,524288000
FilePageCache.pageHits,1775719544247000000,1775719604245000000,0
FilePageCache.totalPageDisposalsUs,1775719544247000000,1775719604245000000,0
DirectByteBufferAllocator.hits,1775719544247000000,1775719604245000000,0
DirectByteBufferAllocator.misses,1775719544247000000,1775719604245000000,0
FilePageCache.disposedBuffers,1775719544247000000,1775719604245000000,0
FilePageCache.uncachedFileAccess,1775719544247000000,1775719604245000000,0
workspaceModel.init.bridges.ms,1775719544247000000,1775719604245000000,0
workspaceModel.check.recursive.update.ms,1775719544247000000,1775719604245000000,0
workspaceModel.initializing.ms,1775719544247000000,1775719604245000000,0
workspaceModel.updates.ms,1775719544247000000,1775719604245000000,29
workspaceModel.loading.total.ms,1775719544247000000,1775719604245000000,65
workspaceModel.pre.handlers.ms,1775719544247000000,1775719604245000000,0
workspaceModel.loading.from.cache.ms,1775719544247000000,1775719604245000000,59
workspaceModel.to.snapshot.ms,1775719544247000000,1775719604245000000,1
workspaceModel.update.unloaded.entities.ms,1775719544247000000,1775719604245000000,0
workspaceModel.updates.precise.ms,1775719544247000000,1775719604245000000,10
workspaceModel.replace.project.model.ms,1775719544247000000,1775719604245000000,0
workspaceModel.collect.changes.ms,1775719544247000000,1775719604245000000,0
workspaceModel.updates.count,1775719544247000000,1775719604245000000,3
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775719544247000000,1775719604245000000,1
jps.global.initialize.library.bridges.ms,1775719544247000000,1775719604245000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1775719544247000000,1775719604245000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1775719544247000000,1775719604245000000,2
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775719544247000000,1775719604245000000,24
workspaceModel.delayed.project.synchronizer.sync.ms,1775719544247000000,1775719604245000000,52
workspaceModel.global.updates.ms,1775719544247000000,1775719604245000000,0
jps.app.storage.content.reader.load.component.ms,1775719544247000000,1775719604245000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775719544247000000,1775719604245000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775719544247000000,1775719604245000000,8
workspaceModel.moduleManagerBridge.get.modules.ms,1775719544247000000,1775719604245000000,0
workspaceModel.save.cache.to.file.ms,1775719544247000000,1775719604245000000,37
workspaceModel.mutableEntityStorage.add.diff.ms,1775719544247000000,1775719604245000000,1
workspaceModel.orphan.listener.update.ms,1775719544247000000,1775719604245000000,1
workspaceModel.global.apply.state.to.project.ms,1775719544247000000,1775719604245000000,18
jps.global.initialize.library.bridges.after.loading.ms,1775719544247000000,1775719604245000000,0
jps.apply.loaded.storage.ms,1775719544247000000,1775719604245000000,8
jps.load.project.to.empty.storage.ms,1775719544247000000,1775719604245000000,43
jps.save.changed.project.entities.ms,1775719544247000000,1775719604245000000,1
jps.library.entities.serializer.save.entities.ms,1775719544247000000,1775719604245000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1775719544247000000,1775719604245000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1775719544247000000,1775719604245000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775719544247000000,1775719604245000000,1
jps.facet.change.listener.process.change.events.ms,1775719544247000000,1775719604245000000,1
jps.artifact.entities.serializer.save.entities.ms,1775719544247000000,1775719604245000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775719544247000000,1775719604245000000,0
jps.reload.project.entities.ms,1775719544247000000,1775719604245000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775719544247000000,1775719604245000000,0
jps.project.serializers.save.ms,1775719544247000000,1775719604245000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775719544247000000,1775719604245000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775719544247000000,1775719604245000000,0
workspaceModel.moduleBridge.before.changed.ms,1775719544247000000,1775719604245000000,0
workspaceModel.load.cache.from.file.ms,1775719544247000000,1775719604245000000,58
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775719544247000000,1775719604245000000,206
jps.project.serializers.load.ms,1775719544247000000,1775719604245000000,12
jps.module.iml.entities.serializer.save.entities.ms,1775719544247000000,1775719604245000000,0
jps.module.iml.entities.serializer.load.entities.ms,1775719544247000000,1775719604245000000,7
workspaceModel.moduleManagerBridge.load.module.ms,1775719544247000000,1775719604245000000,0
jps.library.entities.serializer.load.entities.ms,1775719544247000000,1775719604245000000,0
jps.artifact.entities.serializer.load.entities.ms,1775719544247000000,1775719604245000000,0
jps.save.global.entities.ms,1775719544247000000,1775719604245000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1775719544247000000,1775719604245000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775719544247000000,1775719604245000000,0
jps.global.get.library.ms,1775719544247000000,1775719604245000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775719544247000000,1775719604245000000,0
jps.global.get.library.by.name.ms,1775719544247000000,1775719604245000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1775719544247000000,1775719604245000000,0
workspaceModel.moduleBridge.update.option.ms,1775719544247000000,1775719604245000000,0
jps.facet.change.listener.before.change.events.ms,1775719544247000000,1775719604245000000,0
jps.facet.change.listener.init.bridge.ms,1775719544247000000,1775719604245000000,0
jps.global.handle.changed.events.ms,1775719544247000000,1775719604245000000,0
jps.app.storage.content.writer.save.component.ms,1775719544247000000,1775719604245000000,0
jps.load.initial.state.ms,1775719544247000000,1775719604245000000,3
workspaceModel.mutableEntityStorage.modify.entity.ms,1775719544247000000,1775719604245000000,3
workspaceModel.sync.entities.ms,1775719544247000000,1775719604245000000,0
jps.global.handle.before.change.events.ms,1775719544247000000,1775719604245000000,0
jps.storage.jps.conf.reader.load.component.ms,1775719544247000000,1775719604245000000,4
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775719544247000000,1775719604245000000,0
workspaceModel.global.updates.count,1775719544247000000,1775719604245000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775719544247000000,1775719604245000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775719544247000000,1775719604245000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1775719544247000000,1775719604245000000,5
jps.global.get.libraries.ms,1775719544247000000,1775719604245000000,0
Indexes.entries.lookups,1775719544247000000,1775719604245000000,0.0
IndexesFlusher.totalFlushesRetried,1775719544247000000,1775719604245000000,0
VFSFlusher.totalContentionQuotaSpent,1775719544247000000,1775719604245000000,0
Indexes.allKeys.lookupDuration90PMs,1775719544247000000,1775719604245000000,0.0
VFSFlusher.totalFlushingTimeUs,1775719544247000000,1775719604245000000,0
Indexes.allKeys.lookups,1775719544247000000,1775719604245000000,0.0
VFSFlusher.totalFlushes,1775719544247000000,1775719604245000000,0
Indexes.stubs.lookupDurationAvgMs,1775719544247000000,1775719604245000000,0.0
VFSFlusher.totalFlushesRetried,1775719544247000000,1775719604245000000,0
IndexesFlusher.totalFlushingTimeUs,1775719544247000000,1775719604245000000,502243
IndexesFlusher.totalContentionQuotaSpent,1775719544247000000,1775719604245000000,0
Indexes.stubs.lookupDuration90PMs,1775719544247000000,1775719604245000000,0.0
Indexes.entries.lookupDuration90PMs,1775719544247000000,1775719604245000000,0.0
Indexes.entries.lookupDurationAvgMs,1775719544247000000,1775719604245000000,0.0
Indexes.stubs.lookupDurationMaxMs,1775719544247000000,1775719604245000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1775719544247000000,1775719604245000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775719544247000000,1775719604245000000,0.0
IndexesFlusher.totalFlushes,1775719544247000000,1775719604245000000,59
Indexes.stubs.lookups,1775719544247000000,1775719604245000000,0.0
Indexes.entries.lookupDurationMaxMs,1775719544247000000,1775719604245000000,0.0
JVM.totalCpuTimeMs,1775719544247000000,1775719604245000000,3580
JVM.usedNativeBytes,1775719544247000000,1775719604245000000,357324288
JVM.usedHeapBytes,1775719544247000000,1775719604245000000,209715200
JVM.maxHeapBytes,1775719544247000000,1775719604245000000,2147483648
JVM.GC.collections,1775719544247000000,1775719604245000000,2
OS.loadAverage,1775719544247000000,1775719604245000000,3.27783203125
JVM.threadCount,1775719544247000000,1775719604245000000,52
JVM.maxNativeBytes,1775719544247000000,1775719604245000000,-1
JVM.GC.collectionTimesMs,1775719544247000000,1775719604245000000,38
FileNameCache.fastMisses,1775719544247000000,1775719604245000000,0
FileNameCache.queries,1775719544247000000,1775719604245000000,0
FileNameCache.totalMisses,1775719544247000000,1775719604245000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1775719604245000000,1775719663975000000,257
NonBlockingReadAction.failedExecutionsCount,1775719604245000000,1775719663975000000,0
NonBlockingReadAction.finalizedExecutionsCount,1775719604245000000,1775719663975000000,2
NonBlockingReadAction.failedExecutionTimeUs,1775719604245000000,1775719663975000000,0
AWTEventQueue.dispatchTimeTotalNS,1775719604245000000,1775719663975000000,593970761
FilePageCache.pageLoads,1775719604245000000,1775719663975000000,2
FilePageCache.maxRegisteredFiles,1775719604245000000,1775719663975000000,651
StorageLockContext.competingThreads.avg,1775719604245000000,1775719663975000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775719604245000000,1775719663975000000,52469760
FilePageCache.pageFastCacheHits,1775719604245000000,1775719663975000000,157
FilePageCache.maxCacheSizeInBytes,1775719604245000000,1775719663975000000,308322304
StorageLockContext.competingThreads.90P,1775719604245000000,1775719663975000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775719604245000000,1775719663975000000,52469760
DirectByteBufferAllocator.reclaimed,1775719604245000000,1775719663975000000,47
StorageLockContext.competingThreads.max,1775719604245000000,1775719663975000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1775719604245000000,1775719663975000000,0
FilePageCache.totalPageLoadsUs,1775719604245000000,1775719663975000000,923
DirectByteBufferAllocator.disposed,1775719604245000000,1775719663975000000,244
FilePageCache.capacityInBytes,1775719604245000000,1775719663975000000,524288000
FilePageCache.pageHits,1775719604245000000,1775719663975000000,0
FilePageCache.totalPageDisposalsUs,1775719604245000000,1775719663975000000,3
DirectByteBufferAllocator.hits,1775719604245000000,1775719663975000000,1
DirectByteBufferAllocator.misses,1775719604245000000,1775719663975000000,1
FilePageCache.disposedBuffers,1775719604245000000,1775719663975000000,291
FilePageCache.uncachedFileAccess,1775719604245000000,1775719663975000000,0
workspaceModel.init.bridges.ms,1775719604245000000,1775719663975000000,0
workspaceModel.check.recursive.update.ms,1775719604245000000,1775719663975000000,0
workspaceModel.initializing.ms,1775719604245000000,1775719663975000000,0
workspaceModel.updates.ms,1775719604245000000,1775719663975000000,29
workspaceModel.loading.total.ms,1775719604245000000,1775719663975000000,65
workspaceModel.pre.handlers.ms,1775719604245000000,1775719663975000000,0
workspaceModel.loading.from.cache.ms,1775719604245000000,1775719663975000000,59
workspaceModel.to.snapshot.ms,1775719604245000000,1775719663975000000,1
workspaceModel.update.unloaded.entities.ms,1775719604245000000,1775719663975000000,0
workspaceModel.updates.precise.ms,1775719604245000000,1775719663975000000,10
workspaceModel.replace.project.model.ms,1775719604245000000,1775719663975000000,0
workspaceModel.collect.changes.ms,1775719604245000000,1775719663975000000,0
workspaceModel.updates.count,1775719604245000000,1775719663975000000,3
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775719604245000000,1775719663975000000,1
jps.global.initialize.library.bridges.ms,1775719604245000000,1775719663975000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1775719604245000000,1775719663975000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1775719604245000000,1775719663975000000,2
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775719604245000000,1775719663975000000,24
workspaceModel.delayed.project.synchronizer.sync.ms,1775719604245000000,1775719663975000000,52
workspaceModel.global.updates.ms,1775719604245000000,1775719663975000000,0
jps.app.storage.content.reader.load.component.ms,1775719604245000000,1775719663975000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775719604245000000,1775719663975000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775719604245000000,1775719663975000000,8
workspaceModel.moduleManagerBridge.get.modules.ms,1775719604245000000,1775719663975000000,0
workspaceModel.save.cache.to.file.ms,1775719604245000000,1775719663975000000,37
workspaceModel.mutableEntityStorage.add.diff.ms,1775719604245000000,1775719663975000000,1
workspaceModel.orphan.listener.update.ms,1775719604245000000,1775719663975000000,1
workspaceModel.global.apply.state.to.project.ms,1775719604245000000,1775719663975000000,18
jps.global.initialize.library.bridges.after.loading.ms,1775719604245000000,1775719663975000000,0
jps.apply.loaded.storage.ms,1775719604245000000,1775719663975000000,8
jps.load.project.to.empty.storage.ms,1775719604245000000,1775719663975000000,43
jps.save.changed.project.entities.ms,1775719604245000000,1775719663975000000,1
jps.library.entities.serializer.save.entities.ms,1775719604245000000,1775719663975000000,0
