# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775718244142000000,1775718304152000000,0
jps.app.storage.content.writer.save.component.ms,1775718244142000000,1775718304152000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1775718244142000000,1775718304152000000,0
jps.global.initialize.library.bridges.ms,1775718244142000000,1775718304152000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775718244142000000,1775718304152000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1775718244142000000,1775718304152000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775718244142000000,1775718304152000000,0
jps.save.changed.project.entities.ms,1775718244142000000,1775718304152000000,1
jps.artifact.entities.serializer.load.entities.ms,1775718244142000000,1775718304152000000,0
workspaceModel.moduleBridge.update.option.ms,1775718244142000000,1775718304152000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775718244142000000,1775718304152000000,0
jps.global.get.library.by.name.ms,1775718244142000000,1775718304152000000,0
jps.global.handle.changed.events.ms,1775718244142000000,1775718304152000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1775718244142000000,1775718304152000000,105
jps.project.serializers.load.ms,1775718244142000000,1775718304152000000,24
workspaceModel.moduleBridge.before.changed.ms,1775718244142000000,1775718304152000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1775718244142000000,1775718304152000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775718244142000000,1775718304152000000,0
jps.save.global.entities.ms,1775718244142000000,1775718304152000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775718244142000000,1775718304152000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775718244142000000,1775718304152000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775718244142000000,1775718304152000000,1
jps.global.handle.before.change.events.ms,1775718244142000000,1775718304152000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1775718244142000000,1775718304152000000,8
workspaceModel.sync.entities.ms,1775718244142000000,1775718304152000000,0
jps.facet.change.listener.before.change.events.ms,1775718244142000000,1775718304152000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775718244142000000,1775718304152000000,1
jps.global.get.library.ms,1775718244142000000,1775718304152000000,0
jps.facet.change.listener.process.change.events.ms,1775718244142000000,1775718304152000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775718244142000000,1775718304152000000,25
jps.library.entities.serializer.save.entities.ms,1775718244142000000,1775718304152000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1775718244142000000,1775718304152000000,2
workspaceModel.global.updates.count,1775718244142000000,1775718304152000000,0
jps.reload.project.entities.ms,1775718244142000000,1775718304152000000,0
jps.project.serializers.save.ms,1775718244142000000,1775718304152000000,1
Indexes.stubs.lookupDurationAvgMs,1775718244142000000,1775718304152000000,0.325
VFSFlusher.totalContentionQuotaSpent,1775718244142000000,1775718304152000000,24
VFSFlusher.totalFlushingTimeUs,1775718244142000000,1775718304152000000,21337
VFSFlusher.totalFlushes,1775718244142000000,1775718304152000000,9
Indexes.allKeys.lookups,1775718244142000000,1775718304152000000,2.0
Indexes.stubs.lookupDurationMaxMs,1775718244142000000,1775718304152000000,9.0
Indexes.entries.lookups,1775718244142000000,1775718304152000000,65.0
IndexesFlusher.totalFlushes,1775718244142000000,1775718304152000000,113
Indexes.stubs.lookupDuration90PMs,1775718244142000000,1775718304152000000,1.0
Indexes.entries.lookupDuration90PMs,1775718244142000000,1775718304152000000,1.0
Indexes.entries.lookupDurationMaxMs,1775718244142000000,1775718304152000000,13.0
IndexesFlusher.totalFlushesRetried,1775718244142000000,1775718304152000000,1
Indexes.allKeys.lookupDurationAvgMs,1775718244142000000,1775718304152000000,1.0
IndexesFlusher.totalFlushingTimeUs,1775718244142000000,1775718304152000000,848664
Indexes.entries.lookupDurationAvgMs,1775718244142000000,1775718304152000000,0.3076923076923077
VFSFlusher.totalFlushesRetried,1775718244142000000,1775718304152000000,1
Indexes.allKeys.lookupDuration90PMs,1775718244142000000,1775718304152000000,2.0
Indexes.stubs.lookups,1775718244142000000,1775718304152000000,40.0
IndexesFlusher.totalContentionQuotaSpent,1775718244142000000,1775718304152000000,7
Indexes.allKeys.lookupDurationMaxMs,1775718244142000000,1775718304152000000,2.0
FileNameCache.fastMisses,1775718244142000000,1775718304152000000,64990
FileNameCache.totalMisses,1775718244142000000,1775718304152000000,11266
FileNameCache.queries,1775718244142000000,1775718304152000000,771491
workspaceModel.updates.count,1775718244142000000,1775718304152000000,3
workspaceModel.loading.total.ms,1775718244142000000,1775718304152000000,117
workspaceModel.update.unloaded.entities.ms,1775718244142000000,1775718304152000000,0
workspaceModel.to.snapshot.ms,1775718244142000000,1775718304152000000,1
workspaceModel.updates.ms,1775718244142000000,1775718304152000000,59
workspaceModel.loading.from.cache.ms,1775718244142000000,1775718304152000000,109
workspaceModel.check.recursive.update.ms,1775718244142000000,1775718304152000000,0
workspaceModel.replace.project.model.ms,1775718244142000000,1775718304152000000,0
workspaceModel.initializing.ms,1775718244142000000,1775718304152000000,1
workspaceModel.updates.precise.ms,1775718244142000000,1775718304152000000,20
workspaceModel.init.bridges.ms,1775718244142000000,1775718304152000000,1
workspaceModel.collect.changes.ms,1775718244142000000,1775718304152000000,0
workspaceModel.pre.handlers.ms,1775718244142000000,1775718304152000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775718244142000000,1775718304152000000,0
DirectByteBufferAllocator.hits,1775718244142000000,1775718304152000000,3
StreamlinedBlobStorage.recordsDeleted,1775718244142000000,1775718304152000000,21
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775718244142000000,1775718304152000000,1304116
StreamlinedBlobStorage.recordsRelocated,1775718244142000000,1775718304152000000,0
DirectByteBufferAllocator.disposed,1775718244142000000,1775718304152000000,0
FilePageCache.totalPageLoadsUs,1775718244142000000,1775718304152000000,212854
FilePageCache.uncachedFileAccess,1775718244142000000,1775718304152000000,227
FilePageCache.maxRegisteredFiles,1775718244142000000,1775718304152000000,651
StorageLockContext.competingThreads.avg,1775718244142000000,1775718304152000000,0.0
FilePageCache.totalPageDisposalsUs,1775718244142000000,1775718304152000000,430
FilePageCache.capacityInBytes,1775718244142000000,1775718304152000000,524288000
DirectByteBufferAllocator.reclaimed,1775718244142000000,1775718304152000000,3
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775718244142000000,1775718304152000000,310411264
FilePageCache.maxCacheSizeInBytes,1775718244142000000,1775718304152000000,310411264
StreamlinedBlobStorage.recordsAllocated,1775718244142000000,1775718304152000000,18169
StorageLockContext.competingThreads.90P,1775718244142000000,1775718304152000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1775718244142000000,1775718304152000000,0
FilePageCache.disposedBuffers,1775718244142000000,1775718304152000000,3
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775718244142000000,1775718304152000000,355328
FilePageCache.pageHits,1775718244142000000,1775718304152000000,4805
DirectByteBufferAllocator.misses,1775718244142000000,1775718304152000000,291
StorageLockContext.competingThreads.max,1775718244142000000,1775718304152000000,0
FilePageCache.pageLoads,1775718244142000000,1775718304152000000,294
FilePageCache.pageFastCacheHits,1775718244142000000,1775718304152000000,111715
JVM.usedHeapBytes,1775718304152000000,1775718364155000000,553347760
OS.loadAverage,1775718304152000000,1775718364155000000,4.01708984375
JVM.maxNativeBytes,1775718304152000000,1775718364155000000,-1
JVM.GC.collections,1775718304152000000,1775718364155000000,0
JVM.maxHeapBytes,1775718304152000000,1775718364155000000,2147483648
JVM.GC.collectionTimesMs,1775718304152000000,1775718364155000000,0
JVM.totalCpuTimeMs,1775718304152000000,1775718364155000000,3737
JVM.threadCount,1775718304152000000,1775718364155000000,59
JVM.usedNativeBytes,1775718304152000000,1775718364155000000,406851160
AWTEventQueue.dispatchTimeMaxNs,1775718304152000000,1775718364155000000,17956863
FlushQueue.waitingTimeAvgNs,1775718304152000000,1775718364155000000,242250.42474226805
AWTEventQueue.dispatchTime90PNs,1775718304152000000,1775718364155000000,212991
FlushQueue.executionTimeAvgNs,1775718304152000000,1775718364155000000,106684.72783505154
AWTEventQueue.dispatchTimeTotalNS,1775718304152000000,1775718364155000000,519650723
FlushQueue.executionTimeMaxNs,1775718304152000000,1775718364155000000,17956863
FlushQueue.waitingTime90PNs,1775718304152000000,1775718364155000000,266239
NonBlockingReadAction.failedExecutionsCount,1775718304152000000,1775718364155000000,0
AWTEventQueue.dispatchTimeAvgNs,1775718304152000000,1775718364155000000,118512.765336374
FlushQueue.queueSizeMax,1775718304152000000,1775718364155000000,9
NonBlockingReadAction.finalizedExecutionTimeUs,1775718304152000000,1775718364155000000,12407
NonBlockingReadAction.failedExecutionTimeUs,1775718304152000000,1775718364155000000,0
FlushQueue.executionTime90PNs,1775718304152000000,1775718364155000000,112127
FlushQueue.tasksExecuted,1775718304152000000,1775718364155000000,485
AWTEventQueue.eventsDispatched,1775718304152000000,1775718364155000000,4385
FlushQueue.queueSize90P,1775718304152000000,1775718364155000000,1
NonBlockingReadAction.finalizedExecutionsCount,1775718304152000000,1775718364155000000,5
FlushQueue.waitingTimeMaxNs,1775718304152000000,1775718364155000000,17825791
FlushQueue.queueSizeAvg,1775718304152000000,1775718364155000000,0.43711340206185567
workspaceModel.moduleManagerBridge.get.modules.ms,1775718304152000000,1775718364155000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775718304152000000,1775718364155000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775718304152000000,1775718364155000000,184
workspaceModel.global.updates.ms,1775718304152000000,1775718364155000000,0
jps.load.initial.state.ms,1775718304152000000,1775718364155000000,3
jps.app.storage.content.reader.load.component.ms,1775718304152000000,1775718364155000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1775718304152000000,1775718364155000000,0
workspaceModel.load.cache.from.file.ms,1775718304152000000,1775718364155000000,108
jps.storage.jps.conf.reader.load.component.ms,1775718304152000000,1775718364155000000,8
jps.module.iml.entities.serializer.save.entities.ms,1775718304152000000,1775718364155000000,0
jps.global.initialize.library.bridges.after.loading.ms,1775718304152000000,1775718364155000000,0
jps.apply.loaded.storage.ms,1775718304152000000,1775718364155000000,38
jps.facet.change.listener.init.bridge.ms,1775718304152000000,1775718364155000000,1
jps.load.project.to.empty.storage.ms,1775718304152000000,1775718364155000000,67
jps.library.entities.serializer.load.entities.ms,1775718304152000000,1775718364155000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775718304152000000,1775718364155000000,0
workspaceModel.orphan.listener.update.ms,1775718304152000000,1775718364155000000,4
jps.global.get.libraries.ms,1775718304152000000,1775718364155000000,0
jps.artifact.entities.serializer.save.entities.ms,1775718304152000000,1775718364155000000,0
workspaceModel.save.cache.to.file.ms,1775718304152000000,1775718364155000000,25
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775718304152000000,1775718364155000000,16
workspaceModel.global.apply.state.to.project.ms,1775718304152000000,1775718364155000000,28
workspaceModel.mutableEntityStorage.entities.ms,1775718304152000000,1775718364155000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1775718304152000000,1775718364155000000,9
workspaceModel.mutableEntityStorage.put.entity.ms,1775718304152000000,1775718364155000000,3
jps.module.iml.entities.serializer.load.entities.ms,1775718304152000000,1775718364155000000,15
workspaceModel.moduleBridge.facet.initialization.ms,1775718304152000000,1775718364155000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775718304152000000,1775718364155000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775718304152000000,1775718364155000000,0
jps.app.storage.content.writer.save.component.ms,1775718304152000000,1775718364155000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1775718304152000000,1775718364155000000,0
jps.global.initialize.library.bridges.ms,1775718304152000000,1775718364155000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775718304152000000,1775718364155000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1775718304152000000,1775718364155000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775718304152000000,1775718364155000000,0
jps.save.changed.project.entities.ms,1775718304152000000,1775718364155000000,1
jps.artifact.entities.serializer.load.entities.ms,1775718304152000000,1775718364155000000,0
workspaceModel.moduleBridge.update.option.ms,1775718304152000000,1775718364155000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775718304152000000,1775718364155000000,0
jps.global.get.library.by.name.ms,1775718304152000000,1775718364155000000,0
jps.global.handle.changed.events.ms,1775718304152000000,1775718364155000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1775718304152000000,1775718364155000000,105
jps.project.serializers.load.ms,1775718304152000000,1775718364155000000,24
workspaceModel.moduleBridge.before.changed.ms,1775718304152000000,1775718364155000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1775718304152000000,1775718364155000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775718304152000000,1775718364155000000,0
jps.save.global.entities.ms,1775718304152000000,1775718364155000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775718304152000000,1775718364155000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775718304152000000,1775718364155000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775718304152000000,1775718364155000000,1
jps.global.handle.before.change.events.ms,1775718304152000000,1775718364155000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1775718304152000000,1775718364155000000,8
workspaceModel.sync.entities.ms,1775718304152000000,1775718364155000000,0
jps.facet.change.listener.before.change.events.ms,1775718304152000000,1775718364155000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775718304152000000,1775718364155000000,1
jps.global.get.library.ms,1775718304152000000,1775718364155000000,0
jps.facet.change.listener.process.change.events.ms,1775718304152000000,1775718364155000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775718304152000000,1775718364155000000,25
jps.library.entities.serializer.save.entities.ms,1775718304152000000,1775718364155000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1775718304152000000,1775718364155000000,2
workspaceModel.global.updates.count,1775718304152000000,1775718364155000000,0
jps.reload.project.entities.ms,1775718304152000000,1775718364155000000,0
jps.project.serializers.save.ms,1775718304152000000,1775718364155000000,1
Indexes.stubs.lookupDurationAvgMs,1775718304152000000,1775718364155000000,0.0
VFSFlusher.totalContentionQuotaSpent,1775718304152000000,1775718364155000000,0
VFSFlusher.totalFlushingTimeUs,1775718304152000000,1775718364155000000,11180
VFSFlusher.totalFlushes,1775718304152000000,1775718364155000000,2
Indexes.allKeys.lookups,1775718304152000000,1775718364155000000,0.0
Indexes.stubs.lookupDurationMaxMs,1775718304152000000,1775718364155000000,0.0
Indexes.entries.lookups,1775718304152000000,1775718364155000000,1.0
IndexesFlusher.totalFlushes,1775718304152000000,1775718364155000000,118
Indexes.stubs.lookupDuration90PMs,1775718304152000000,1775718364155000000,0.0
Indexes.entries.lookupDuration90PMs,1775718304152000000,1775718364155000000,34.0
Indexes.entries.lookupDurationMaxMs,1775718304152000000,1775718364155000000,34.0
IndexesFlusher.totalFlushesRetried,1775718304152000000,1775718364155000000,0
Indexes.allKeys.lookupDurationAvgMs,1775718304152000000,1775718364155000000,0.0
IndexesFlusher.totalFlushingTimeUs,1775718304152000000,1775718364155000000,482434
Indexes.entries.lookupDurationAvgMs,1775718304152000000,1775718364155000000,34.0
VFSFlusher.totalFlushesRetried,1775718304152000000,1775718364155000000,0
Indexes.allKeys.lookupDuration90PMs,1775718304152000000,1775718364155000000,0.0
Indexes.stubs.lookups,1775718304152000000,1775718364155000000,4.0
IndexesFlusher.totalContentionQuotaSpent,1775718304152000000,1775718364155000000,0
Indexes.allKeys.lookupDurationMaxMs,1775718304152000000,1775718364155000000,0.0
FileNameCache.fastMisses,1775718304152000000,1775718364155000000,105
FileNameCache.totalMisses,1775718304152000000,1775718364155000000,0
FileNameCache.queries,1775718304152000000,1775718364155000000,6416
workspaceModel.updates.count,1775718304152000000,1775718364155000000,3
workspaceModel.loading.total.ms,1775718304152000000,1775718364155000000,117
workspaceModel.update.unloaded.entities.ms,1775718304152000000,1775718364155000000,0
workspaceModel.to.snapshot.ms,1775718304152000000,1775718364155000000,1
workspaceModel.updates.ms,1775718304152000000,1775718364155000000,59
workspaceModel.loading.from.cache.ms,1775718304152000000,1775718364155000000,109
workspaceModel.check.recursive.update.ms,1775718304152000000,1775718364155000000,0
workspaceModel.replace.project.model.ms,1775718304152000000,1775718364155000000,0
workspaceModel.initializing.ms,1775718304152000000,1775718364155000000,1
workspaceModel.updates.precise.ms,1775718304152000000,1775718364155000000,20
workspaceModel.init.bridges.ms,1775718304152000000,1775718364155000000,1
workspaceModel.collect.changes.ms,1775718304152000000,1775718364155000000,0
workspaceModel.pre.handlers.ms,1775718304152000000,1775718364155000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775718304152000000,1775718364155000000,0
DirectByteBufferAllocator.hits,1775718304152000000,1775718364155000000,0
StreamlinedBlobStorage.recordsDeleted,1775718304152000000,1775718364155000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775718304152000000,1775718364155000000,0
StreamlinedBlobStorage.recordsRelocated,1775718304152000000,1775718364155000000,0
DirectByteBufferAllocator.disposed,1775718304152000000,1775718364155000000,0
FilePageCache.totalPageLoadsUs,1775718304152000000,1775718364155000000,1185
FilePageCache.uncachedFileAccess,1775718304152000000,1775718364155000000,2
FilePageCache.maxRegisteredFiles,1775718304152000000,1775718364155000000,651
StorageLockContext.competingThreads.avg,1775718304152000000,1775718364155000000,0.0
FilePageCache.totalPageDisposalsUs,1775718304152000000,1775718364155000000,5
FilePageCache.capacityInBytes,1775718304152000000,1775718364155000000,524288000
DirectByteBufferAllocator.reclaimed,1775718304152000000,1775718364155000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775718304152000000,1775718364155000000,312524800
FilePageCache.maxCacheSizeInBytes,1775718304152000000,1775718364155000000,312524800
StreamlinedBlobStorage.recordsAllocated,1775718304152000000,1775718364155000000,0
StorageLockContext.competingThreads.90P,1775718304152000000,1775718364155000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1775718304152000000,1775718364155000000,0
FilePageCache.disposedBuffers,1775718304152000000,1775718364155000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775718304152000000,1775718364155000000,-1
FilePageCache.pageHits,1775718304152000000,1775718364155000000,1
DirectByteBufferAllocator.misses,1775718304152000000,1775718364155000000,4
StorageLockContext.competingThreads.max,1775718304152000000,1775718364155000000,0
FilePageCache.pageLoads,1775718304152000000,1775718364155000000,4
FilePageCache.pageFastCacheHits,1775718304152000000,1775718364155000000,304
JVM.usedHeapBytes,1775718364155000000,1775718424152000000,317419648
OS.loadAverage,1775718364155000000,1775718424152000000,3.2802734375
JVM.maxNativeBytes,1775718364155000000,1775718424152000000,-1
JVM.GC.collections,1775718364155000000,1775718424152000000,2
JVM.maxHeapBytes,1775718364155000000,1775718424152000000,2147483648
JVM.GC.collectionTimesMs,1775718364155000000,1775718424152000000,23
JVM.totalCpuTimeMs,1775718364155000000,1775718424152000000,2683
JVM.threadCount,1775718364155000000,1775718424152000000,49
JVM.usedNativeBytes,1775718364155000000,1775718424152000000,407409824
AWTEventQueue.dispatchTimeMaxNs,1775718364155000000,1775718424152000000,15794175
FlushQueue.waitingTimeAvgNs,1775718364155000000,1775718424152000000,189519.60330578513
AWTEventQueue.dispatchTime90PNs,1775718364155000000,1775718424152000000,209919
FlushQueue.executionTimeAvgNs,1775718364155000000,1775718424152000000,39022.545454545456
AWTEventQueue.dispatchTimeTotalNS,1775718364155000000,1775718424152000000,421180871
FlushQueue.executionTimeMaxNs,1775718364155000000,1775718424152000000,819199
FlushQueue.waitingTime90PNs,1775718364155000000,1775718424152000000,239615
NonBlockingReadAction.failedExecutionsCount,1775718364155000000,1775718424152000000,0
AWTEventQueue.dispatchTimeAvgNs,1775718364155000000,1775718424152000000,101152.00192122959
FlushQueue.queueSizeMax,1775718364155000000,1775718424152000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1775718364155000000,1775718424152000000,0
NonBlockingReadAction.failedExecutionTimeUs,1775718364155000000,1775718424152000000,0
FlushQueue.executionTime90PNs,1775718364155000000,1775718424152000000,69119
FlushQueue.tasksExecuted,1775718364155000000,1775718424152000000,242
AWTEventQueue.eventsDispatched,1775718364155000000,1775718424152000000,4164
FlushQueue.queueSize90P,1775718364155000000,1775718424152000000,0
NonBlockingReadAction.finalizedExecutionsCount,1775718364155000000,1775718424152000000,0
FlushQueue.waitingTimeMaxNs,1775718364155000000,1775718424152000000,11730943
FlushQueue.queueSizeAvg,1775718364155000000,1775718424152000000,0.0
workspaceModel.moduleManagerBridge.get.modules.ms,1775718364155000000,1775718424152000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775718364155000000,1775718424152000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775718364155000000,1775718424152000000,184
workspaceModel.global.updates.ms,1775718364155000000,1775718424152000000,0
jps.load.initial.state.ms,1775718364155000000,1775718424152000000,3
jps.app.storage.content.reader.load.component.ms,1775718364155000000,1775718424152000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1775718364155000000,1775718424152000000,0
workspaceModel.load.cache.from.file.ms,1775718364155000000,1775718424152000000,108
jps.storage.jps.conf.reader.load.component.ms,1775718364155000000,1775718424152000000,8
jps.module.iml.entities.serializer.save.entities.ms,1775718364155000000,1775718424152000000,0
jps.global.initialize.library.bridges.after.loading.ms,1775718364155000000,1775718424152000000,0
jps.apply.loaded.storage.ms,1775718364155000000,1775718424152000000,38
jps.facet.change.listener.init.bridge.ms,1775718364155000000,1775718424152000000,1
jps.load.project.to.empty.storage.ms,1775718364155000000,1775718424152000000,67
jps.library.entities.serializer.load.entities.ms,1775718364155000000,1775718424152000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775718364155000000,1775718424152000000,0
workspaceModel.orphan.listener.update.ms,1775718364155000000,1775718424152000000,4
jps.global.get.libraries.ms,1775718364155000000,1775718424152000000,0
jps.artifact.entities.serializer.save.entities.ms,1775718364155000000,1775718424152000000,0
workspaceModel.save.cache.to.file.ms,1775718364155000000,1775718424152000000,25
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775718364155000000,1775718424152000000,16
workspaceModel.global.apply.state.to.project.ms,1775718364155000000,1775718424152000000,28
workspaceModel.mutableEntityStorage.entities.ms,1775718364155000000,1775718424152000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1775718364155000000,1775718424152000000,9
workspaceModel.mutableEntityStorage.put.entity.ms,1775718364155000000,1775718424152000000,3
jps.module.iml.entities.serializer.load.entities.ms,1775718364155000000,1775718424152000000,15
workspaceModel.moduleBridge.facet.initialization.ms,1775718364155000000,1775718424152000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775718364155000000,1775718424152000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775718364155000000,1775718424152000000,0
